"Id","Chara","Serif","Place","Chapter","Para","Effect","Left","Center","Right","BGM","SE","Release","","","","","","","","","","","","","","","","",""
"1790","99@自分","なるかもしれないです！僕、接客も好きなんだ……。また一つ、今日も刺激をもらえました。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1800","1@ケンティ","刺激を与えられたなら良かった！
でも今回、飲食店の仕事してさ、残念ながらあんまりこの仕事自分には向いてないなって思ったんだよね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1810","99@自分","え、そうなんですか！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1820","1@ケンティ","立ち仕事は体力的にしんどいし、料理を作ることにもあんまり興味ない。
良い思い出もたくさんできたし、自分なりに居場所を見つけられた。
でも、この仕事は自分の仕事じゃない。
全力で働いたからこそ、この事実に気づけたんだよね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1830","99@自分","全力だったからこそ……そこテストに出ますね。僕もこの仕事に全力だからこそ、色々気付ける気がします。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1840","1@ケンティ","気づけるよ、きっと。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1850","","（今のところ、この仕事はすごく楽しい。特に悪いところはないし、接客が好きだと気づけた。でも、まだ働いて１ヶ月も経ってないから、もう少し慣れたいところだ。来年には、正社員としてこのバーで働いてたりして。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1860","","……それが僕のやりたいことなのか、まだ分からない。でも、こうして考えられるようになったことが、すでに一歩なのかもしれない。）","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1870","","ジョージア(5:00)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1880","99@自分","ケンティって、ジョージア？ってとこ住んでたと思うんですけど、なんで住もうと思ったんですか？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1890","1@ケンティ","ジョージアって、どこにあるか分かる？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1900","99@自分","いや、何も分からないし、何語なのかも、イメージも湧かないです。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1910","1@ケンティ","だよね。僕もそうだった。ジョージアはトルコとかアゼルバイジャンの近くにあるんだよ。ロシアの隣でもある。分かるかな？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1920","99@自分","アゼルバイ……？その国も初めて聞きました。でも、トルコの隣って言われたら、なんとなく位置的には分かりました。ジョージアって英語ですか？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1930","1@ケンティ","ジョージア語。若い子は英語喋れるけどって感じ。物価も安くて料理も美味しい。緑も豊かですごく居心地が良い国なんだ。日本人はビザなしで１年間滞在できるのすごくない？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1940","99@自分","日本のパスポートってすごいですね！安くて美味しい国だし最高じゃないですか、ジョージア。でも……改めて、なんで行こうと思ったんですか？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1950","1@ケンティ","ジョージアでノマドワークしてる人に会いに行ったんだ。SNSで繋がった人なんだけど、その人から今の仕事であるWebデザインを教わったんだよね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1960","99@自分","のまど……？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1970","1@ケンティ","遊牧民って意味なんだけど、今は場所にとらわれずに働く自由なスタイルのことをノマドって呼ぶんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1980","99@自分","なるほど！家にいようが、海外にいようが、どこででも仕事ができるってことですよね！？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
